id,customer_id,date,credit_score
111682,9034,2025-05-01,Poor
124870,13811,2025-05-01,Good
82414,48751,2025-05-01,Poor
40186,3290,2025-05-01,Good
39394,10134,2025-05-01,Poor
77302,37080,2025-05-01,Poor
115738,9576,2025-05-01,Poor
87646,27584,2025-05-01,Poor
28450,5256,2025-05-01,Poor
5782,15941,2025-05-01,Standard
107806,10465,2025-05-01,Standard
144778,16429,2025-05-01,Standard
132310,26016,2025-05-01,Standard
33598,28804,2025-05-01,Standard
108910,15159,2025-05-01,Standard
49138,32024,2025-05-01,Poor
29746,4503,2025-05-01,Standard
62782,47843,2025-05-01,Good
73198,34962,2025-05-01,Standard
82534,7084,2025-05-01,Standard
21298,22501,2025-05-01,Standard
18670,25321,2025-05-01,Poor
51226,26732,2025-05-01,Standard
129190,27027,2025-05-01,Good
116602,41886,2025-05-01,Poor
30034,2460,2025-05-01,Standard
32338,44546,2025-05-01,Standard
147958,30998,2025-05-01,Standard
48214,35747,2025-05-01,Standard
115066,36479,2025-05-01,Poor
75718,12215,2025-05-01,Standard
14962,1662,2025-05-01,Standard
136366,41497,2025-05-01,Standard
59554,3143,2025-05-01,Standard
40558,45434,2025-05-01,Good
40810,10420,2025-05-01,Standard
124078,26617,2025-05-01,Poor
112450,24368,2025-05-01,Standard
35998,13214,2025-05-01,Poor
29482,50454,2025-05-01,Good
137782,24877,2025-05-01,Standard
143470,13157,2025-05-01,Poor
131362,26129,2025-05-01,Standard
72166,34363,2025-05-01,Poor
85570,13740,2025-05-01,Standard
81490,48048,2025-05-01,Poor
74638,32792,2025-05-01,Standard
59818,11852,2025-05-01,Standard
100726,31985,2025-05-01,Poor
144694,24553,2025-05-01,Poor
154570,1162,2025-05-01,Standard
81070,23436,2025-05-01,Standard
119338,22698,2025-05-01,Standard
109906,48638,2025-05-01,Poor
54394,35576,2025-05-01,Good
134626,46831,2025-05-01,Standard
69586,12439,2025-05-01,Standard
129682,27341,2025-05-01,Poor
141178,3554,2025-05-01,Standard
108382,18782,2025-05-01,Poor
126442,1999,2025-05-01,Standard
45226,33317,2025-05-01,Standard
91822,3298,2025-05-01,Poor
86050,37447,2025-05-01,Standard
35254,41180,2025-05-01,Standard
90622,36714,2025-05-01,Standard
28570,44728,2025-05-01,Standard
57238,22765,2025-05-01,Standard
93346,42229,2025-05-01,Poor
37438,28190,2025-05-01,Poor
132550,33770,2025-05-01,Good
73786,27908,2025-05-01,Good
63334,2700,2025-05-01,Good
96190,24904,2025-05-01,Standard
95098,8238,2025-05-01,Standard
117454,45074,2025-05-01,Good
138610,5006,2025-05-01,Good
137266,6816,2025-05-01,Standard
132526,40924,2025-05-01,Standard
95758,24288,2025-05-01,Standard
11206,12977,2025-05-01,Poor
128446,38287,2025-05-01,Poor
146866,12524,2025-05-02,Poor
44374,50643,2025-05-02,Standard
76294,18899,2025-05-02,Standard
133678,29824,2025-05-02,Standard
137890,26354,2025-05-02,Poor
64966,10523,2025-05-02,Good
77854,49752,2025-05-02,Standard
46366,48681,2025-05-02,Good
58474,14605,2025-05-02,Standard
16474,2862,2025-05-02,Poor
109066,24950,2025-05-02,Poor
84910,31321,2025-05-02,Standard
75190,4278,2025-05-02,Standard
106666,17628,2025-05-02,Poor
135202,36633,2025-05-02,Poor
28126,29037,2025-05-02,Good
47842,43179,2025-05-02,Poor
45658,1767,2025-05-02,Standard
65734,15100,2025-05-02,Good
138118,29411,2025-05-02,Good
139570,25902,2025-05-02,Good
112114,5651,2025-05-02,Good
24706,2704,2025-05-02,Good
116146,41917,2025-05-02,Good
36886,32572,2025-05-02,Poor
88018,42957,2025-05-02,Standard
24958,6775,2025-05-02,Standard
155602,44897,2025-05-02,Standard
63322,26041,2025-05-02,Good
38374,25152,2025-05-02,Standard
49438,45361,2025-05-02,Standard
110350,22965,2025-05-02,Poor
28114,2221,2025-05-02,Standard
110998,3684,2025-05-02,Standard
56050,11476,2025-05-02,Poor
132346,32216,2025-05-02,Poor
98386,10395,2025-05-02,Poor
86530,49331,2025-05-02,Standard
22906,16382,2025-05-02,Standard
127270,34102,2025-05-02,Good
27022,36447,2025-05-02,Standard
149830,23991,2025-05-02,Standard
80470,43561,2025-05-02,Standard
96910,36241,2025-05-02,Poor
99658,27126,2025-05-02,Standard
29026,2886,2025-05-02,Standard
149482,33058,2025-05-02,Standard
23554,18342,2025-05-02,Standard
115054,43533,2025-05-02,Standard
107614,29668,2025-05-02,Good
99766,33564,2025-05-02,Poor
150790,45471,2025-05-02,Good
104722,18056,2025-05-02,Poor
150754,33005,2025-05-02,Poor
10126,32739,2025-05-02,Poor
117334,48192,2025-05-02,Poor
130726,38892,2025-05-02,Poor
74962,37631,2025-05-02,Standard
139894,38629,2025-05-02,Standard
97606,16123,2025-05-02,Poor
12322,30520,2025-05-02,Standard
10834,26824,2025-05-02,Good
95158,47236,2025-05-02,Standard
19558,34573,2025-05-02,Standard
117982,8284,2025-05-02,Good
25702,35371,2025-05-02,Standard
64666,49174,2025-05-02,Good
45790,28541,2025-05-02,Standard
30550,24690,2025-05-02,Standard
71158,24773,2025-05-02,Standard
133222,43989,2025-05-02,Standard
42034,8440,2025-05-02,Standard
11566,14023,2025-05-02,Standard
43282,31204,2025-05-02,Standard
97570,9359,2025-05-02,Standard
66826,35586,2025-05-02,Standard
142246,27751,2025-05-02,Standard
58798,24464,2025-05-02,Poor
73942,39663,2025-05-02,Good
14914,16104,2025-05-02,Standard
48754,41639,2025-05-02,Poor
100846,47463,2025-05-02,Good
113242,20181,2025-05-03,Standard
92434,5364,2025-05-03,Standard
74698,37784,2025-05-03,Standard
106546,11959,2025-05-03,Standard
88546,46921,2025-05-03,Standard
19054,41245,2025-05-03,Standard
89806,2265,2025-05-03,Standard
147310,16596,2025-05-03,Poor
97246,25008,2025-05-03,Poor
150598,35826,2025-05-03,Poor
86254,31929,2025-05-03,Poor
17482,41729,2025-05-03,Standard
113890,47784,2025-05-03,Good
27046,18371,2025-05-03,Standard
90022,3567,2025-05-03,Standard
8578,43776,2025-05-03,Poor
123370,48876,2025-05-03,Standard
15394,28379,2025-05-03,Standard
137950,1375,2025-05-03,Standard
83998,33092,2025-05-03,Good
151330,30417,2025-05-03,Standard
36334,25437,2025-05-03,Standard
113818,47495,2025-05-03,Poor
94066,36442,2025-05-03,Poor
23002,5880,2025-05-03,Good
99946,19334,2025-05-03,Standard
154054,40700,2025-05-03,Standard
127546,48291,2025-05-03,Standard
49822,24514,2025-05-03,Poor
29542,29304,2025-05-03,Poor
6898,31247,2025-05-03,Poor
107218,42646,2025-05-03,Standard
146542,45781,2025-05-03,Good
100294,49570,2025-05-03,Standard
29770,24964,2025-05-03,Standard
87490,35141,2025-05-03,Poor
42646,4690,2025-05-03,Good
30574,33483,2025-05-03,Poor
79966,45057,2025-05-03,Standard
82510,31402,2025-05-03,Standard
154774,29927,2025-05-03,Standard
46774,9320,2025-05-03,Poor
40966,26833,2025-05-03,Poor
63370,4876,2025-05-03,Poor
145666,32747,2025-05-03,Standard
19714,19225,2025-05-03,Standard
132478,34155,2025-05-03,Good
126634,40486,2025-05-03,Poor
143542,5768,2025-05-03,Poor
137986,4724,2025-05-03,Poor
100990,50522,2025-05-03,Standard
21682,35203,2025-05-03,Good
52654,37700,2025-05-03,Standard
135430,26033,2025-05-03,Poor
5842,4059,2025-05-03,Standard
18298,29979,2025-05-03,Standard
80770,20928,2025-05-03,Poor
111778,11298,2025-05-03,Standard
89614,41100,2025-05-03,Standard
115078,23653,2025-05-03,Good
27874,31717,2025-05-03,Poor
107134,11944,2025-05-03,Standard
151930,22222,2025-05-03,Standard
153610,28886,2025-05-03,Standard
30106,12831,2025-05-03,Standard
78970,27404,2025-05-03,Good
67906,1974,2025-05-03,Standard
14074,14532,2025-05-03,Good
57202,39621,2025-05-03,Standard
114838,22531,2025-05-04,Good
137062,43481,2025-05-04,Standard
98770,42910,2025-05-04,Standard
27658,1796,2025-05-04,Standard
43954,14184,2025-05-04,Good
77494,42131,2025-05-04,Good
22438,10078,2025-05-04,Standard
41638,23005,2025-05-04,Standard
35542,42737,2025-05-04,Standard
60178,12814,2025-05-04,Standard
136258,27519,2025-05-04,Standard
92830,43294,2025-05-04,Poor
35662,31197,2025-05-04,Poor
146410,26694,2025-05-04,Poor
55462,29305,2025-05-04,Good
63166,38113,2025-05-04,Good
24922,37470,2025-05-04,Standard
41566,46467,2025-05-04,Good
59062,29786,2025-05-04,Poor
102730,47849,2025-05-04,Poor
103534,37176,2025-05-04,Standard
75922,7821,2025-05-04,Good
88222,49167,2025-05-04,Standard
86998,35601,2025-05-04,Standard
77794,37427,2025-05-04,Poor
125182,8033,2025-05-04,Poor
114934,6220,2025-05-04,Poor
110362,46779,2025-05-04,Poor
96898,32723,2025-05-04,Standard
62458,32774,2025-05-04,Standard
51766,43660,2025-05-04,Standard
76054,30122,2025-05-04,Poor
13234,11926,2025-05-04,Standard
75370,20900,2025-05-04,Poor
137854,28305,2025-05-04,Poor
54922,34944,2025-05-04,Standard
135274,6160,2025-05-04,Standard
154114,5814,2025-05-04,Standard
117010,34633,2025-05-04,Standard
52270,48583,2025-05-04,Good
89878,20939,2025-05-04,Good
110806,32592,2025-05-04,Standard
86554,4931,2025-05-04,Standard
15154,50688,2025-05-04,Poor
62686,6912,2025-05-04,Good
10750,19423,2025-05-04,Standard
149506,49672,2025-05-04,Standard
141034,3441,2025-05-04,Standard
134902,33987,2025-05-04,Standard
85126,33532,2025-05-04,Good
38554,22983,2025-05-04,Standard
117910,7220,2025-05-04,Good
110650,29080,2025-05-04,Good
73582,36192,2025-05-04,Standard
141814,17513,2025-05-04,Standard
71326,23805,2025-05-04,Poor
129034,31645,2025-05-04,Poor
152122,8541,2025-05-04,Poor
107014,43743,2025-05-04,Standard
128386,44911,2025-05-04,Good
140974,34126,2025-05-04,Standard
10162,9348,2025-05-04,Standard
10330,49281,2025-05-04,Standard
111646,38326,2025-05-04,Standard
45730,22901,2025-05-04,Standard
118306,34261,2025-05-04,Standard
39262,43844,2025-05-04,Standard
20194,5589,2025-05-04,Poor
52570,19300,2025-05-04,Standard
75538,29996,2025-05-04,Standard
24370,22080,2025-05-04,Standard
84682,14738,2025-05-04,Standard
143962,17529,2025-05-04,Standard
28630,19361,2025-05-04,Standard
62158,30931,2025-05-04,Standard
113302,38011,2025-05-04,Poor
130666,1887,2025-05-04,Standard
88438,9454,2025-05-04,Poor
81010,34118,2025-05-04,Poor
92014,50207,2025-05-04,Poor
70222,5184,2025-05-04,Poor
150106,26442,2025-05-04,Good
119014,25336,2025-05-05,Poor
64174,42067,2025-05-05,Good
140134,8575,2025-05-05,Good
26230,40100,2025-05-05,Standard
93586,6578,2025-05-05,Standard
153670,7299,2025-05-05,Standard
12634,39805,2025-05-05,Standard
74746,1335,2025-05-05,Standard
99718,40021,2025-05-05,Good
63754,11432,2025-05-05,Standard
35962,36985,2025-05-05,Standard
85990,9976,2025-05-05,Standard
120682,13011,2025-05-05,Poor
37966,25626,2025-05-05,Standard
133270,42951,2025-05-05,Standard
92554,1990,2025-05-05,Poor
122254,44529,2025-05-05,Standard
22246,28402,2025-05-05,Standard
34546,11349,2025-05-05,Standard
91426,38671,2025-05-05,Standard
95926,14956,2025-05-05,Good
77554,11458,2025-05-05,Poor
126778,16871,2025-05-05,Poor
24190,4479,2025-05-05,Standard
148810,46211,2025-05-05,Standard
111586,2715,2025-05-05,Standard
16330,34746,2025-05-05,Standard
11722,26882,2025-05-05,Poor
9478,15167,2025-05-05,Poor
105898,2895,2025-05-05,Good
136210,41490,2025-05-05,Standard
147046,3268,2025-05-05,Good
12622,46020,2025-05-05,Poor
39082,9085,2025-05-05,Good
142126,18451,2025-05-05,Good
150658,11437,2025-05-05,Standard
123442,49868,2025-05-05,Poor
84154,48861,2025-05-05,Good
51994,42092,2025-05-05,Standard
45526,30294,2025-05-05,Poor
85246,32871,2025-05-05,Poor
155626,37932,2025-05-05,Poor
81766,32817,2025-05-05,Poor
120754,37343,2025-05-05,Good
80026,28433,2025-05-05,Standard
72718,9936,2025-05-05,Standard
47758,31465,2025-05-05,Standard
48826,48208,2025-05-05,Standard
22414,34722,2025-05-05,Standard
84178,27666,2025-05-05,Standard
123562,26766,2025-05-05,Poor
80098,50397,2025-05-05,Standard
92002,40015,2025-05-05,Standard
65602,48716,2025-05-05,Standard
154522,20637,2025-05-05,Standard
121570,30858,2025-05-05,Standard
126202,23019,2025-05-05,Poor
28078,36502,2025-05-05,Poor
145054,6924,2025-05-05,Poor
101206,39670,2025-05-05,Standard
136702,4195,2025-05-05,Standard
97090,32066,2025-05-05,Standard
94630,22059,2025-05-05,Standard
97342,26073,2025-05-05,Standard
33826,24293,2025-05-05,Standard
122266,20477,2025-05-05,Standard
117670,1862,2025-05-05,Standard
142846,28741,2025-05-05,Standard
98578,45932,2025-05-05,Poor
101542,6453,2025-05-05,Good
97582,24002,2025-05-05,Standard
122962,50595,2025-05-05,Standard
132766,46631,2025-05-05,Standard
143446,14556,2025-05-05,Standard
127486,30986,2025-05-05,Standard
79738,49623,2025-05-06,Standard
63490,24214,2025-05-06,Poor
25498,46827,2025-05-06,Poor
151030,11822,2025-05-06,Standard
137566,28997,2025-05-06,Good
93754,44318,2025-05-06,Standard
111838,34908,2025-05-06,Good
45394,20132,2025-05-06,Good
42046,31508,2025-05-06,Standard
21898,47141,2025-05-06,Standard
6526,27835,2025-05-06,Good
20050,33055,2025-05-06,Standard
13174,45143,2025-05-06,Poor
133834,8446,2025-05-06,Good
146134,11777,2025-05-06,Poor
110482,7393,2025-05-06,Poor
21598,23199,2025-05-06,Standard
88594,35399,2025-05-06,Standard
9454,22225,2025-05-06,Good
68362,32337,2025-05-06,Standard
142318,34312,2025-05-06,Standard
150202,48294,2025-05-06,Poor
65710,29079,2025-05-06,Standard
67378,49130,2025-05-06,Good
123490,37546,2025-05-06,Standard
150550,41721,2025-05-06,Standard
86434,31231,2025-05-06,Poor
90646,50909,2025-05-06,Standard
9526,25328,2025-05-06,Standard
147010,2008,2025-05-06,Poor
147742,20053,2025-05-06,Standard
106882,20004,2025-05-06,Poor
112654,33590,2025-05-06,Poor
64558,21500,2025-05-06,Standard
151102,1464,2025-05-06,Standard
65662,12377,2025-05-06,Standard
56518,37833,2025-05-06,Standard
73522,32258,2025-05-06,Standard
79330,37274,2025-05-06,Poor
76258,23124,2025-05-06,Standard
10042,32609,2025-05-06,Standard
71626,20311,2025-05-06,Standard
128614,31964,2025-05-06,Good
118018,7293,2025-05-06,Standard
18046,11861,2025-05-06,Poor
84886,29794,2025-05-06,Poor
31210,41500,2025-05-06,Standard
121138,41695,2025-05-06,Poor
132406,45047,2025-05-06,Good
39478,18571,2025-05-06,Poor
122746,15555,2025-05-06,Good
56734,29352,2025-05-06,Standard
43966,20078,2025-05-06,Good
7798,45698,2025-05-06,Good
67714,6187,2025-05-06,Standard
76066,1705,2025-05-06,Standard
102070,40299,2025-05-06,Standard
43810,19290,2025-05-06,Poor
114586,13261,2025-05-06,Standard
45874,50902,2025-05-06,Poor
106810,2453,2025-05-06,Poor
42934,21902,2025-05-06,Good
126214,25003,2025-05-06,Good
52966,45320,2025-05-06,Standard
99070,21620,2025-05-06,Standard
6862,46765,2025-05-06,Standard
152974,1225,2025-05-06,Standard
126790,48019,2025-05-06,Standard
21154,43106,2025-05-06,Standard
73030,27957,2025-05-06,Good
59458,6195,2025-05-06,Standard
56806,18629,2025-05-06,Poor
151690,2553,2025-05-06,Good
52522,48601,2025-05-06,Standard
141610,29394,2025-05-06,Poor
109918,39282,2025-05-06,Standard
124894,49137,2025-05-07,Standard
151822,22030,2025-05-07,Good
71026,5437,2025-05-07,Standard
65758,23771,2025-05-07,Poor
35866,12495,2025-05-07,Poor
83950,7641,2025-05-07,Good
138658,42595,2025-05-07,Standard
43462,21235,2025-05-07,Standard
113626,21316,2025-05-07,Standard
43594,42166,2025-05-07,Standard
111418,11146,2025-05-07,Poor
93742,16814,2025-05-07,Good
146494,19975,2025-05-07,Poor
101134,25750,2025-05-07,Good
19678,6319,2025-05-07,Poor
104986,23123,2025-05-07,Standard
99778,2874,2025-05-07,Poor
104002,17484,2025-05-07,Standard
94990,36464,2025-05-07,Poor
28258,21243,2025-05-07,Standard
17206,22937,2025-05-07,Good
17002,3389,2025-05-07,Poor
149290,42817,2025-05-07,Standard
64930,18670,2025-05-07,Standard
36694,40107,2025-05-07,Standard
26086,26698,2025-05-07,Standard
98194,5632,2025-05-07,Standard
94978,38145,2025-05-07,Good
62134,42170,2025-05-07,Standard
51718,49076,2025-05-07,Good
143002,13145,2025-05-07,Standard
117046,50633,2025-05-07,Standard
142858,25630,2025-05-07,Standard
113398,1785,2025-05-07,Poor
153886,24507,2025-05-07,Poor
116842,29691,2025-05-07,Good
24742,21258,2025-05-07,Standard
56686,47015,2025-05-07,Poor
99814,4721,2025-05-07,Standard
152854,34251,2025-05-07,Poor
63094,14096,2025-05-07,Standard
102718,11186,2025-05-07,Standard
144526,43194,2025-05-07,Standard
38794,34233,2025-05-07,Poor
121150,10241,2025-05-07,Poor
148906,7901,2025-05-07,Standard
26890,8681,2025-05-07,Poor
5926,42489,2025-05-07,Poor
13306,6707,2025-05-07,Poor
133066,7383,2025-05-07,Good
95338,3647,2025-05-07,Standard
69742,1029,2025-05-07,Poor
49270,28817,2025-05-07,Poor
103258,2565,2025-05-07,Poor
27166,28067,2025-05-07,Standard
85750,39809,2025-05-07,Standard
147106,27324,2025-05-07,Standard
68074,14611,2025-05-07,Standard
87058,29500,2025-05-07,Poor
36706,41590,2025-05-07,Good
82822,25704,2025-05-07,Good
28870,24423,2025-05-07,Good
36118,11106,2025-05-07,Poor
95074,24732,2025-05-07,Poor
36718,23828,2025-05-07,Poor
96958,19507,2025-05-07,Poor
151786,15537,2025-05-07,Poor
63694,5185,2025-05-07,Good
90814,12352,2025-05-07,Poor
139858,42532,2025-05-07,Standard
91702,27927,2025-05-07,Standard
32662,20425,2025-05-07,Poor
78298,38754,2025-05-07,Poor
41794,37666,2025-05-07,Good
9214,25479,2025-05-07,Standard
34762,49026,2025-05-07,Standard
47578,4146,2025-05-07,Standard
21982,27031,2025-05-07,Poor
94150,11699,2025-05-07,Poor
13534,49931,2025-05-08,Good
66202,38432,2025-05-08,Poor
123010,5727,2025-05-08,Standard
19258,36152,2025-05-08,Poor
25114,26532,2025-05-08,Poor
21178,11130,2025-05-08,Standard
76906,20408,2025-05-08,Poor
9490,39876,2025-05-08,Poor
151666,37204,2025-05-08,Poor
107518,36421,2025-05-08,Good
89914,10234,2025-05-08,Standard
94270,42420,2025-05-08,Good
56062,41878,2025-05-08,Standard
29422,29999,2025-05-08,Standard
98278,31685,2025-05-08,Poor
73330,38195,2025-05-08,Good
98398,47996,2025-05-08,Standard
54694,27794,2025-05-08,Poor
6106,22303,2025-05-08,Standard
32602,33090,2025-05-08,Standard
40498,29447,2025-05-08,Good
85306,16591,2025-05-08,Standard
86386,7596,2025-05-08,Standard
116986,45609,2025-05-08,Standard
64306,10471,2025-05-08,Poor
96586,7546,2025-05-08,Poor
48670,39107,2025-05-08,Poor
55354,22687,2025-05-08,Standard
67210,20991,2025-05-08,Standard
71554,45319,2025-05-08,Good
46222,10132,2025-05-08,Standard
54250,50420,2025-05-08,Standard
49054,27002,2025-05-08,Poor
79102,41876,2025-05-08,Poor
94702,11798,2025-05-08,Standard
116926,27025,2025-05-08,Poor
149386,31563,2025-05-08,Standard
65242,18468,2025-05-08,Standard
70330,43267,2025-05-08,Good
139834,50829,2025-05-08,Standard
77506,5788,2025-05-08,Good
72310,11105,2025-05-08,Standard
11374,10009,2025-05-08,Standard
50194,24116,2025-05-08,Standard
76246,18604,2025-05-08,Poor
53782,38903,2025-05-08,Poor
34882,23507,2025-05-08,Standard
75874,8640,2025-05-08,Standard
129394,21366,2025-05-08,Standard
152038,34584,2025-05-08,Standard
8518,31548,2025-05-08,Poor
30910,21436,2025-05-08,Standard
56122,48454,2025-05-08,Standard
81106,9943,2025-05-08,Good
96118,33281,2025-05-08,Good
96946,30603,2025-05-08,Standard
112618,34360,2025-05-08,Standard
95566,14309,2025-05-08,Standard
47602,14166,2025-05-08,Poor
89338,27909,2025-05-08,Good
104170,5375,2025-05-08,Poor
54526,1893,2025-05-08,Standard
72034,5545,2025-05-08,Standard
134962,13480,2025-05-08,Good
27394,2709,2025-05-08,Standard
69802,30721,2025-05-08,Poor
106210,20231,2025-05-08,Standard
73066,22973,2025-05-08,Poor
72802,46276,2025-05-08,Standard
119158,26907,2025-05-08,Good
22450,45380,2025-05-08,Good
22318,34485,2025-05-08,Poor
96502,6844,2025-05-08,Standard
74554,31193,2025-05-08,Standard
51790,44234,2025-05-09,Standard
105406,20631,2025-05-09,Good
145474,10591,2025-05-09,Good
81214,2318,2025-05-09,Standard
134590,48414,2025-05-09,Standard
50170,17711,2025-05-09,Poor
9742,27159,2025-05-09,Poor
60190,39142,2025-05-09,Standard
89458,13278,2025-05-09,Standard
124462,24417,2025-05-09,Standard
68374,9905,2025-05-09,Standard
125122,46775,2025-05-09,Standard
33946,32280,2025-05-09,Standard
51370,34195,2025-05-09,Standard
92698,21187,2025-05-09,Standard
139126,44830,2025-05-09,Good
64138,7870,2025-05-09,Standard
31798,25194,2025-05-09,Standard
7750,26139,2025-05-09,Standard
143770,45267,2025-05-09,Poor
71398,21303,2025-05-09,Poor
152158,41253,2025-05-09,Poor
121246,24474,2025-05-09,Standard
90382,49215,2025-05-09,Standard
73894,22992,2025-05-09,Standard
44230,27085,2025-05-09,Poor
124282,32508,2025-05-09,Standard
77422,34881,2025-05-09,Good
102238,13830,2025-05-09,Standard
127282,4067,2025-05-09,Standard
40450,12471,2025-05-09,Standard
14674,21248,2025-05-09,Poor
141214,42167,2025-05-09,Standard
60730,9532,2025-05-09,Poor
147802,18864,2025-05-09,Poor
105226,37159,2025-05-09,Standard
10102,22420,2025-05-09,Standard
138790,45514,2025-05-09,Poor
121198,32646,2025-05-09,Standard
96466,16334,2025-05-09,Standard
23350,9636,2025-05-09,Good
155230,25236,2025-05-09,Standard
149074,48589,2025-05-09,Standard
67822,24695,2025-05-09,Poor
68314,42764,2025-05-09,Standard
133462,46453,2025-05-09,Standard
73906,3190,2025-05-09,Standard
47398,25271,2025-05-09,Standard
97102,7677,2025-05-09,Poor
148078,6383,2025-05-09,Standard
91642,25278,2025-05-09,Standard
60286,50946,2025-05-09,Poor
87382,41251,2025-05-09,Standard
138550,18635,2025-05-09,Standard
116578,18941,2025-05-09,Standard
36430,25415,2025-05-09,Standard
61102,34343,2025-05-09,Good
95254,50975,2025-05-09,Poor
91006,36465,2025-05-09,Standard
41038,21029,2025-05-09,Poor
58270,13766,2025-05-09,Standard
58750,10769,2025-05-09,Standard
82234,8323,2025-05-09,Standard
104482,40735,2025-05-09,Good
31906,14613,2025-05-09,Standard
6214,39740,2025-05-09,Standard
113962,31895,2025-05-09,Poor
112102,45662,2025-05-09,Standard
23362,2880,2025-05-09,Standard
86710,2620,2025-05-09,Standard
53686,6921,2025-05-09,Standard
134254,19082,2025-05-09,Good
62890,27266,2025-05-09,Standard
130126,27279,2025-05-09,Standard
148414,13153,2025-05-09,Standard
19546,29634,2025-05-09,Good
84802,29619,2025-05-10,Poor
84970,4994,2025-05-10,Standard
131386,23561,2025-05-10,Standard
17602,23733,2025-05-10,Poor
48010,25495,2025-05-10,Poor
93118,49667,2025-05-10,Standard
36910,7815,2025-05-10,Good
10090,24834,2025-05-10,Standard
120550,31862,2025-05-10,Poor
75802,2209,2025-05-10,Poor
130834,36671,2025-05-10,Poor
132322,7257,2025-05-10,Good
145750,22255,2025-05-10,Poor
143890,19117,2025-05-10,Poor
124030,45865,2025-05-10,Good
104458,45760,2025-05-10,Standard
131218,39485,2025-05-10,Good
61882,17658,2025-05-10,Standard
108514,46840,2025-05-10,Standard
113038,47201,2025-05-10,Poor
13198,40507,2025-05-10,Standard
54610,17694,2025-05-10,Poor
139282,37383,2025-05-10,Standard
136798,48159,2025-05-10,Standard
84814,9441,2025-05-10,Standard
147154,23889,2025-05-10,Good
135226,46758,2025-05-10,Standard
73090,50418,2025-05-10,Standard
115678,37155,2025-05-10,Standard
99586,24353,2025-05-10,Poor
110686,14126,2025-05-10,Poor
85234,45996,2025-05-10,Poor
44974,17560,2025-05-10,Standard
66022,40292,2025-05-10,Standard
155122,12540,2025-05-10,Standard
103678,49817,2025-05-10,Poor
103498,22550,2025-05-10,Standard
74170,43933,2025-05-10,Poor
54130,20273,2025-05-10,Standard
44890,37892,2025-05-10,Standard
78358,20615,2025-05-10,Standard
142954,3662,2025-05-10,Standard
36346,12338,2025-05-10,Good
65506,49250,2025-05-10,Standard
41458,4359,2025-05-10,Standard
61126,37444,2025-05-10,Poor
26362,36430,2025-05-10,Standard
141562,31757,2025-05-10,Poor
94510,1371,2025-05-10,Standard
66310,49847,2025-05-10,Standard
37930,3069,2025-05-10,Standard
137794,44732,2025-05-10,Standard
69826,23293,2025-05-10,Standard
56530,5232,2025-05-10,Good
38470,34786,2025-05-10,Standard
54406,31585,2025-05-10,Good
137290,31825,2025-05-10,Standard
141454,18341,2025-05-10,Standard
98470,26327,2025-05-10,Good
53506,16911,2025-05-10,Standard
147994,44368,2025-05-10,Standard
43834,33425,2025-05-10,Standard
19462,40438,2025-05-10,Standard
86842,35200,2025-05-10,Poor
106042,50760,2025-05-10,Standard
25150,22434,2025-05-10,Standard
95602,26308,2025-05-10,Poor
141706,9262,2025-05-10,Standard
77974,40789,2025-05-10,Standard
27070,45127,2025-05-10,Poor
106774,46680,2025-05-10,Good
90454,45994,2025-05-10,Standard
121798,5178,2025-05-10,Standard
35890,9780,2025-05-10,Standard
137518,41116,2025-05-10,Good
121294,33219,2025-05-10,Standard
118894,4049,2025-05-10,Standard
124582,20969,2025-05-10,Standard
68218,29366,2025-05-10,Standard
16210,7137,2025-05-10,Poor
146314,5456,2025-05-10,Standard
65086,23468,2025-05-10,Good
109210,38721,2025-05-10,Poor
110830,31068,2025-05-10,Poor
21118,23541,2025-05-10,Poor
18970,35275,2025-05-10,Good
155422,4741,2025-05-10,Standard
75454,43862,2025-05-10,Poor
51550,2259,2025-05-10,Poor
150142,36687,2025-05-10,Poor
102250,49039,2025-05-10,Standard
138238,38971,2025-05-11,Standard
150046,4569,2025-05-11,Standard
58570,43185,2025-05-11,Standard
31186,15465,2025-05-11,Standard
73438,17061,2025-05-11,Standard
50074,14357,2025-05-11,Standard
150130,23067,2025-05-11,Standard
50350,19011,2025-05-11,Poor
49846,30225,2025-05-11,Standard
146362,5095,2025-05-11,Poor
154294,36536,2025-05-11,Standard
32362,37239,2025-05-11,Good
28786,20814,2025-05-11,Standard
10546,24511,2025-05-11,Poor
121894,46176,2025-05-11,Poor
66730,44036,2025-05-11,Standard
138478,2698,2025-05-11,Poor
127594,13997,2025-05-11,Poor
38998,44075,2025-05-11,Standard
80062,4012,2025-05-11,Standard
91282,6212,2025-05-11,Standard
61990,3956,2025-05-11,Standard
34870,14996,2025-05-11,Standard
75970,21624,2025-05-11,Poor
83302,15333,2025-05-11,Standard
6646,42879,2025-05-11,Standard
61870,14089,2025-05-11,Poor
56938,48887,2025-05-11,Poor
107398,35527,2025-05-11,Standard
89566,43224,2025-05-11,Poor
131674,40246,2025-05-11,Standard
60250,17780,2025-05-11,Standard
149470,38682,2025-05-11,Poor
130054,9629,2025-05-11,Good
109114,15892,2025-05-11,Good
12550,9138,2025-05-11,Standard
36094,16689,2025-05-11,Poor
117550,25485,2025-05-11,Standard
90442,34143,2025-05-11,Poor
25594,33042,2025-05-11,Standard
126898,22793,2025-05-11,Standard
34978,35769,2025-05-11,Poor
50062,38701,2025-05-11,Standard
152986,29468,2025-05-11,Poor
